# t (s)	mx ()	my ()	mz ()	J-freq (Hz)	B_ext (T)
4.2400110015844765e-09	-0.0062921094	-0.34772176	0.21178663	1e+09	-1.4970466
4.250023923312093e-09	-0.036308073	-0.38710275	-0.17011985	1e+09	-1.5
4.260016244148956e-09	0.048320122	-0.4291854	0.12933028	1e+09	-1.4970305
4.270016620044506e-09	-0.0533215	-0.45511335	-0.08344986	1e+09	-1.4881524
4.2800140904390855e-09	0.036133457	-0.4966007	0.06359224	1e+09	-1.473406
4.290028021843205e-09	-0.022756107	-0.5188613	-0.06527698	1e+09	-1.4528091
4.300000843619009e-09	0.027757362	-0.56126463	0.0802595	1e+09	-1.4265823
4.3100211397975795e-09	-0.05273617	-0.5903726	-0.08869423	1e+09	-1.3945913
4.320013289484734e-09	0.102759376	-0.6008898	0.08045176	1e+09	-1.3571873
4.330026995098718e-09	-0.14854842	-0.6337297	-0.015532689	1e+09	-1.3143374
4.340010520530103e-09	0.11673367	-0.65738726	-0.0466002	1e+09	-1.2664387
4.350011857376448e-09	-0.09200387	-0.69641703	0.10014469	1e+09	-1.2134598
4.3600219991856235e-09	-0.015425222	-0.7113647	-0.11320598	1e+09	-1.1556377
4.370005209287442e-09	0.09222621	-0.70804965	0.061145462	1e+09	-1.0934193
4.380016223587473e-09	-0.12151318	-0.7301407	0.044486754	1e+09	-1.0267092
4.390007199242288e-09	0.004819585	-0.76254106	-0.08855126	1e+09	-0.9560837
4.400015313216283e-09	0.07094975	-0.7663074	0.048000544	1e+09	-0.8815611
4.4100201682972435e-09	-0.11273378	-0.75959975	0.042377062	1e+09	-0.8035797
4.420007277083744e-09	-0.04915616	-0.7944769	-0.071120575	1e+09	-0.7225704
4.4300263749455495e-09	0.11035036	-0.7850323	-0.0069109295	1e+09	-0.638444
4.4400092619801156e-09	0.0056932457	-0.80938905	0.098050505	1e+09	-0.55210567
4.45000467905788e-09	-0.15240926	-0.813689	0.042579602	1e+09	-0.46348354
4.4600002520889826e-09	-0.1292981	-0.83068323	-0.05861053	1e+09	-0.37303254
4.470015081321629e-09	0.0002397208	-0.83369267	-0.06687677	1e+09	-0.28093234
4.480017632548802e-09	0.07978368	-0.799587	-0.013116385	1e+09	-0.18783498
4.490000258592607e-09	0.06369875	-0.78848004	0.030406313	1e+09	-0.09418335
4.500013526803418e-09	0.0124648	-0.8053742	0.045019478	1e+09	0.00012748712
4.51001392803252e-09	-0.032644913	-0.8187226	0.050721154	1e+09	0.09431679
4.520026556401778e-09	-0.06508212	-0.78848976	0.06295686	1e+09	0.18824816
4.530022911817513e-09	-0.07409448	-0.6856344	0.07845776	1e+09	0.2812841
4.540010848565175e-09	-0.041515745	-0.4975656	0.081296206	1e+09	0.37313387
4.550014249423829e-09	-0.0016724099	-0.27564302	0.04938906	1e+09	0.4636532
4.560005254871081e-09	-0.015437533	-0.1456107	0.0071310215	1e+09	0.55223286
4.570025447306018e-09	-0.017193103	-0.1360898	0.0007567422	1e+09	0.6388859
4.580007501767973e-09	0.0023227683	-0.11117842	-0.020344667	1e+09	0.7226925
4.590007583162381e-09	-0.06239846	-0.08479478	-0.00890198	1e+09	0.8038005
4.600017455521999e-09	-0.04478816	-0.03963062	0.06161978	1e+09	0.88181096
4.610000381993772e-09	0.071153335	-0.03469214	0.036876798	1e+09	0.95613873
4.6200153935334495e-09	0.057769015	0.020997418	-0.027036052	1e+09	1.0269264
4.6300019425975025e-09	-0.04823038	0.034577046	-0.027802259	1e+09	1.0934654
4.640008032793034e-09	0.012961214	0.10100863	0.05093982	1e+09	1.1558181
4.6500076262121304e-09	0.031597167	0.085849255	-0.021214869	1e+09	1.2135677
4.660009132358864e-09	-0.00028731395	0.15589607	0.0085859075	1e+09	1.266538
4.670011497632036e-09	-0.007155901	0.19767419	-0.049986813	1e+09	1.3145123
4.680005329702127e-09	-0.03116083	0.2314769	0.10082307	1e+09	1.357262
4.690005625593273e-09	0.07874077	0.28927165	-0.096604615	1e+09	1.3946842
4.700001309177729e-09	-0.114438385	0.3303242	0.063379146	1e+09	1.4265885
4.710001152193826e-09	0.14442489	0.3980173	-0.022895837	1e+09	1.4528774
4.7200079600442154e-09	-0.12600397	0.42287445	-0.032193795	1e+09	1.4734449
4.730020726743958e-09	0.10809963	0.45118433	0.10094236	1e+09	1.4881965
4.7400109544252764e-09	-0.06756895	0.49903405	-0.15231363	1e+09	1.4970466
4.750025657239714e-09	-0.005680111	0.5338699	0.1931189	1e+09	1.5
4.760022787108474e-09	0.06447504	0.5712252	-0.20266527	1e+09	1.4970266
4.770011225113692e-09	-0.1285198	0.6049809	0.17803854	1e+09	1.4881588
4.780000037581305e-09	0.17714329	0.6295649	-0.1325919	1e+09	1.4734308
4.790003804575904e-09	-0.21340841	0.64615	0.04933984	1e+09	1.4528658
4.80001759689806e-09	0.19609337	0.66724825	0.03392327	1e+09	1.4265335
4.810001709824599e-09	-0.15454033	0.70232904	-0.11012624	1e+09	1.3946588
4.820025163869748e-09	0.07067741	0.73168325	0.16499636	1e+09	1.3571396
4.830005733821015e-09	0.040945735	0.7552279	-0.17721833	1e+09	1.3144339
4.8400002417528065e-09	-0.14375103	0.77675086	0.14096178	1e+09	1.2664907
4.850004628568255e-09	0.21043664	0.7736455	-0.04522529	1e+09	1.2134999
4.860018146874264e-09	-0.19051725	0.78959167	-0.082136564	1e+09	1.1556609
4.870010099386715e-09	0.08296461	0.82396424	0.18328522	1e+09	1.0933877
4.88001974993066e-09	0.10899629	0.83675617	-0.16936934	1e+09	1.026685
4.890004779521429e-09	-0.21191603	0.83019346	0.00873825	1e+09	0.9561013
4.900025390142333e-09	0.11088504	0.8607916	0.1599429	1e+09	0.88148427
4.910005923124125e-09	0.14862521	0.8595804	-0.118367955	1e+09	0.80369306
4.920005086310886e-09	-0.14708574	0.87429166	-0.0988041	1e+09	0.7225885
4.930009184950135e-09	-0.10102122	0.8660412	0.10158688	1e+09	0.63859063
4.9400015573413516e-09	0.10245642	0.88419354	0.09978792	1e+09	0.5521732
4.950009619073671e-09	0.13874066	0.88250244	-0.0144687705	1e+09	0.46343926
4.960006234756506e-09	0.054884754	0.8919686	-0.069212094	1e+09	0.3729779
4.9700213493905385e-09	-0.020983832	0.9085282	-0.068210036	1e+09	0.2808743
4.980003415775841e-09	-0.061406292	0.9051468	-0.047732256	1e+09	0.18796791
4.990016240426769e-09	-0.07884073	0.8853985	-0.032986514	1e+09	0.09403302
5.000008298190636e-09	-0.073653884	0.86246127	-0.01952031	1e+09	-7.8208606e-05
5.010006548965418e-09	-0.04335178	0.83492154	-0.010367441	1e+09	-0.09424738
5.02000902188078e-09	-0.0067450963	0.7920829	-0.0045967037	1e+09	-0.18808421
5.03000906987093e-09	0.03301754	0.72456765	0.013153894	1e+09	-0.28115594
5.040013556442981e-09	0.08103015	0.60390216	0.06075579	1e+09	-0.37315857
5.050005635374212e-09	0.120158635	0.4170605	0.14751962	1e+09	-0.46357602
5.060015515472617e-09	0.071409926	0.27781722	0.25178197	1e+09	-0.5523228
5.070002602475516e-09	-0.083039105	0.29260275	0.25329176	1e+09	-0.6386911
5.080024207504161e-09	-0.21763556	0.27083766	0.06196992	1e+09	-0.7228304
5.090000097265363e-09	-0.07328329	0.14796518	-0.17467643	1e+09	-0.803741
5.100022665011171e-09	0.15377621	0.15364674	-0.068409786	1e+09	-0.88185066
5.110025189231365e-09	0.023484956	0.08622244	0.1421977	1e+09	-0.9563189
5.120001024195983e-09	-0.1546883	0.07141738	-0.057564404	1e+09	-1.0268277
5.130016562818781e-09	0.11746718	-0.0066366	-0.14101188	1e+09	-1.0935597
5.1400074585142676e-09	0.1337646	0.00725106	0.15552908	1e+09	-1.1558146
5.150013740548982e-09	-0.18124071	-0.05559526	0.025731185	1e+09	-1.2136016
5.160007012006216e-09	0.09007074	-0.08930631	-0.12722565	1e+09	-1.2665273
5.170015485585601e-09	0.052999422	-0.14906926	0.107551135	1e+09	-1.3145304
5.1800119233367325e-09	-0.116203606	-0.20092003	0.010559668	1e+09	-1.3572885
5.190010983486103e-09	0.07817392	-0.25462955	-0.1003308	1e+09	-1.3947028
5.200021531514731e-09	0.028455213	-0.29806513	0.15304552	1e+09	-1.4266474
5.210026089800672e-09	-0.13594326	-0.33380762	-0.13023521	1e+09	-1.4529358
5.220002735951813e-09	0.18345511	-0.38136163	0.0376916	1e+09	-1.4734358
5.230002417031723e-09	-0.18782943	-0.42373356	0.048396096	1e+09	-1.4881749
5.240011182104141e-09	0.14844179	-0.4759073	-0.098717146	1e+09	-1.4970467
5.250019132682571e-09	-0.124273375	-0.52039576	0.14414103	1e+09	-1.5
5.260006055241504e-09	0.067106165	-0.557634	-0.15206395	1e+09	-1.4970365
5.270008057280059e-09	-0.04837812	-0.61537564	0.12686716	1e+09	-1.4881625
5.280024460061627e-09	0.027235983	-0.6453263	-0.11345131	1e+09	-1.4733877
5.290003732972076e-09	-0.013621309	-0.6806889	0.12870368	1e+09	-1.452866
5.300004309413171e-09	-0.017876009	-0.7037128	-0.13495229	1e+09	-1.4265722
5.310015446042173e-09	0.07358201	-0.72284704	0.105654225	1e+09	-1.3946111
5.320010524407081e-09	-0.10239584	-0.7364883	-0.045438178	1e+09	-1.3571984
5.330000567066598e-09	0.10500036	-0.7561294	-0.011439771	1e+09	-1.3144574
5.340000111084263e-09	-0.07867064	-0.77427757	0.06313925	1e+09	-1.2664913
5.3500081069099286e-09	0.011653928	-0.80383515	-0.08895068	1e+09	-1.2134806
5.360009116379293e-09	0.06440955	-0.82398427	0.06406335	1e+09	-1.1557151
5.370006040964921e-09	-0.10058707	-0.82501996	0.007853296	1e+09	-1.093414
5.380017640358285e-09	0.045089073	-0.84186333	-0.08015568	1e+09	-1.0266994
5.3900062235338485e-09	0.07314656	-0.8643219	0.071671754	1e+09	-0.9560908
5.400019064896181e-09	-0.09637738	-0.8693105	0.023622455	1e+09	-0.8815325
5.410020912354371e-09	-0.012792008	-0.87836003	-0.07374793	1e+09	-0.8035738
5.420012459252198e-09	0.097742304	-0.89561856	-0.003937391	1e+09	-0.7225276
5.430025687617535e-09	0.024380531	-0.89286345	0.06759049	1e+09	-0.63844985
5.440002679446766e-09	-0.09739737	-0.905494	0.031279087	1e+09	-0.55216336
5.450011390631867e-09	-0.07992941	-0.9129349	-0.049979776	1e+09	-0.4634234
5.4600016596455234e-09	0.029906064	-0.8988364	-0.07407725	1e+09	-0.37301967
5.470005695781509e-09	0.12464921	-0.9206895	-0.033450138	1e+09	-0.28101924
5.48002210242681e-09	0.1364959	-0.9336548	0.030374078	1e+09	-0.18779318
5.490001663355411e-09	0.0795329	-0.9069806	0.06238527	1e+09	-0.09417013
5.500016484813531e-09	0.0129992645	-0.8622525	0.05214626	1e+09	0.0001553657
5.510013966610382e-09	-0.026069263	-0.8034011	0.031339675	1e+09	0.09431715
5.520015567130162e-09	-0.03678852	-0.6902273	0.01762365	1e+09	0.18814541
5.530010208976194e-09	-0.03181735	-0.45743954	0.014057952	1e+09	0.2811665
5.540005191036053e-09	-0.015672198	-0.10899976	0.014791861	1e+09	0.37308222
5.550004286465945e-09	0.008046714	0.076033644	0.024901707	1e+09	0.46356392
5.560011585999642e-09	0.028954975	-0.011281151	0.038656097	1e+09	0.55228835
5.5700218418524785e-09	0.06276309	-0.029394712	0.02875442	1e+09	0.6388552
5.5800179061190356e-09	0.037327215	0.054886363	-0.029263057	1e+09	0.7227784
5.590022969128284e-09	-0.04687878	0.082962714	-0.027669517	1e+09	0.80392295
5.600006743671615e-09	-0.04148883	0.086355425	0.029877745	1e+09	0.8817293
5.6100220131584375e-09	0.11343561	0.12872812	0.04439809	1e+09	0.95629585
5.620025321541762e-09	0.035619758	0.15226628	-0.14645793	1e+09	1.0269946
5.630003524727273e-09	-0.17522436	0.19459985	-0.0039233244	1e+09	1.0934757
5.64001944531254e-09	0.061202	0.19269596	0.16639677	1e+09	1.1558867
5.6500087045878866e-09	0.07102841	0.24396613	-0.15518123	1e+09	1.2135737
5.660017525476767e-09	-0.12934437	0.29023913	0.028658824	1e+09	1.2665803
5.670001053024324e-09	0.038246386	0.30804124	0.038111065	1e+09	1.3144648
5.6800248252684005e-09	0.03139359	0.3295632	0.047767565	1e+09	1.3573402
5.690025375713153e-09	0.014678769	0.35601002	-0.16020034	1e+09	1.3947527
5.700019636674179e-09	-0.1657473	0.38980988	0.17904109	1e+09	1.426642
5.710017080648727e-09	0.23670319	0.42328823	-0.099028476	1e+09	1.4529147
5.7200265007139275e-09	-0.30077517	0.4431986	0.017556252	1e+09	1.4734776
5.730000935013065e-09	0.2808349	0.47723573	0.055172782	1e+09	1.4881731
5.740001450473351e-09	-0.26458496	0.50728756	-0.12551871	1e+09	1.497041
5.750011185706212e-09	0.15412349	0.5460285	0.1521655	1e+09	1.5
5.760010440118219e-09	-0.08305954	0.5638918	-0.1271533	1e+09	1.497034
5.770016709261415e-09	0.009849567	0.601354	0.07289572	1e+09	1.4881523
5.780008334852862e-09	0.009866436	0.62100196	-0.021226952	1e+09	1.4734162
5.790024901427977e-09	-0.041128725	0.64658976	-0.028549928	1e+09	1.4528164
5.8000096694979015e-09	0.019929137	0.66724014	0.062212296	1e+09	1.4265566
5.810020974219656e-09	-0.008335218	0.6858219	-0.0822462	1e+09	1.3945919
5.820019660679086e-09	-0.032671265	0.7143113	0.07553225	1e+09	1.3571616
5.830016162238074e-09	0.04528238	0.7297821	-0.06583767	1e+09	1.3143866
5.8400196661133155e-09	-0.10569686	0.73990375	0.018996581	1e+09	1.2663926
5.850023623642668e-09	0.07170022	0.75341415	0.047153626	1e+09	1.2133946
5.860021228913381e-09	-0.016742608	0.78250825	-0.088928476	1e+09	1.1556423
5.87001945618802e-09	-0.077904016	0.79223037	0.06410615	1e+09	1.0933274
5.880016814981777e-09	0.07598022	0.79823226	0.03110227	1e+09	1.0267051
5.8900113573618765e-09	0.0038839844	0.8297359	-0.09034835	1e+09	0.9560535
5.900006118401202e-09	-0.10642683	0.8246157	0.019650605	1e+09	0.88163126
5.910023579509922e-09	0.021708557	0.8429293	0.08991304	1e+09	0.80355257
5.920004760801616e-09	0.11089362	0.8469705	-0.043922734	1e+09	0.72259116
5.930026553913398e-09	-0.058279213	0.86625546	-0.0944791	1e+09	0.63844246
5.940020998228625e-09	-0.14732066	0.85322416	0.028778791	1e+09	0.55200285
5.950020937512279e-09	-0.010419985	0.88112473	0.11546585	1e+09	0.4633378
5.960018852063459e-09	0.14556755	0.85874	0.05133949	1e+09	0.37286273
5.970021595021041e-09	0.14868672	0.88621867	-0.052804604	1e+09	0.28087205
5.980002935281316e-09	0.040043205	0.90605044	-0.10124621	1e+09	0.18797241
5.9900272094003234e-09	-0.08180884	0.90401345	-0.094430536	1e+09	0.09392984
6.0000029554212665e-09	-0.17544012	0.8827705	-0.08395225	1e+09	-2.7854188e-05
6.010019767219424e-09	-0.24341522	0.8271068	-0.093412206	1e+09	-0.09437171
6.020007481667077e-09	-0.28080577	0.72114	-0.12759098	1e+09	-0.1880698
6.030003756046147e-09	-0.2647945	0.53474236	-0.18587275	1e+09	-0.28110674
6.040007108143028e-09	-0.13609818	0.2914301	-0.24236226	1e+09	-0.3730997
6.050016362199067e-09	0.07785222	0.14335054	-0.24184023	1e+09	-0.46367216
6.060005321244594e-09	0.19940227	0.15529925	-0.13749367	1e+09	-0.55223346
6.07001246261091e-09	0.14087081	0.1340824	0.0060848733	1e+09	-0.6387752
6.0800201982851945e-09	-0.023358753	0.08275312	0.066620946	1e+09	-0.72279733
6.0900104126028314e-09	-0.11398439	0.042267077	-0.020503815	1e+09	-0.80382305
6.1000228258190414e-09	0.024586193	0.008850694	-0.06584376	1e+09	-0.8818519
6.1100173435890925e-09	0.057409354	-0.026138771	0.06446494	1e+09	-0.95626193
6.120009802773032e-09	-0.057291504	-0.05741127	0.042156402	1e+09	-1.026888
6.1300121871066695e-09	-0.029908972	-0.084947474	-0.033978675	1e+09	-1.0935316
6.140022077216003e-09	-0.0077581163	-0.115733765	-0.022545423	1e+09	-1.1559025
6.1500132462430356e-09	-0.002477767	-0.13936517	-0.0070409817	1e+09	-1.2135988
6.160013207840469e-09	0.010724705	-0.2104891	0.016976396	1e+09	-1.2665585
6.170017440520912e-09	-0.064918704	-0.21008413	0.004034035	1e+09	-1.3145392
6.180007789139716e-09	0.07190117	-0.23778495	-0.01752796	1e+09	-1.3572718
6.190003254206654e-09	-0.09748308	-0.2881535	0.024440331	1e+09	-1.394676
6.200012904412219e-09	0.07185036	-0.32457626	-0.039083388	1e+09	-1.4266224
6.2100258916872185e-09	-0.06930019	-0.3660892	0.05434709	1e+09	-1.4529355
6.220001273947055e-09	0.054777376	-0.39163357	-0.08473745	1e+09	-1.4734331
6.230008321071295e-09	-0.010229694	-0.42512643	0.07395327	1e+09	-1.4881818
6.240014320952276e-09	0.0220321	-0.4634351	-0.056903213	1e+09	-1.4970486
6.25001457591178e-09	-0.022150273	-0.51225126	0.066443704	1e+09	-1.5
6.260015938924339e-09	0.02070415	-0.5376325	-0.09394642	1e+09	-1.4970306
6.270016574440794e-09	-9.305007e-05	-0.5774902	0.10934996	1e+09	-1.4881525
6.280012432163579e-09	-0.020229042	-0.6147403	-0.10743001	1e+09	-1.4734089
6.29002712372522e-09	0.060151186	-0.6325824	0.0645642	1e+09	-1.4528111
6.300018332869357e-09	-0.07932532	-0.65482384	-0.022506302	1e+09	-1.4265313
6.310015009331405e-09	0.07347952	-0.68280715	-0.01339161	1e+09	-1.3946127
6.320000716909113e-09	-0.08360657	-0.7153123	0.053240646	1e+09	-1.3572377
6.330003070453129e-09	0.023597391	-0.74347657	-0.09068197	1e+09	-1.3144461
6.340025501199986e-09	0.019871145	-0.769014	0.083064586	1e+09	-1.2663631
6.350016166827317e-09	-0.06838849	-0.78200173	-0.037741743	1e+09	-1.2134359
6.360006298158124e-09	0.07457351	-0.7942923	-0.007969887	1e+09	-1.155732
6.370022254583559e-09	-0.04461302	-0.8267553	0.028925825	1e+09	-1.0933094
6.3800231970843826e-09	0.008179458	-0.8408916	-0.039465934	1e+09	-1.0266613
6.390007576691319e-09	0.014277974	-0.8456509	0.02571103	1e+09	-0.956081
6.4000189123725594e-09	-0.022102444	-0.86636037	-0.01036212	1e+09	-0.8815337
6.410005261041665e-09	0.01827769	-0.8810668	0.0051178522	1e+09	-0.8036983
6.420017192226796e-09	-0.020289823	-0.88087004	0.002762199	1e+09	-0.7224885
6.430006979127932e-09	0.0068961484	-0.8973949	-0.01819856	1e+09	-0.6386094
6.4400157351421175e-09	0.020287361	-0.90822583	0.021139596	1e+09	-0.5520489
6.4500125416099605e-09	-0.028899722	-0.91748035	0.022104345	1e+09	-0.46341306
6.4600082149829265e-09	-0.0484901	-0.90730083	-0.01712806	1e+09	-0.37295985
6.4700117250043925e-09	-0.020775514	-0.9163229	-0.029533029	1e+09	-0.28096342
6.4800260315561165e-09	0.03309553	-0.93239105	-0.021477474	1e+09	-0.18775643
6.4900243135520375e-09	0.07597672	-0.92229486	-0.008710542	1e+09	-0.09395708
6.500008680402838e-09	0.09255401	-0.9021189	-0.0054703588	1e+09	8.181087e-05
6.510012588884005e-09	0.09791042	-0.8791886	-0.018561263	1e+09	0.09430419
6.520011332603116e-09	0.11021271	-0.83181244	-0.049435195	1e+09	0.18810582
6.5300090948514715e-09	0.14017347	-0.7300552	-0.11008336	1e+09	0.28115618
6.540012865856785e-09	0.15514979	-0.5279827	-0.20598516	1e+09	0.3731523
6.550010532158097e-09	0.06096142	-0.27775347	-0.29611143	1e+09	0.4636199
6.5600168640367795e-09	-0.12207912	-0.20307885	-0.24836087	1e+09	0.5523346
6.5700056817732435e-09	-0.20025349	-0.20701003	-0.028258627	1e+09	0.6387174
6.580006338872065e-09	-0.06985256	-0.13425566	0.1797402	1e+09	0.72268283
6.590019834433056e-09	0.14782111	-0.14329621	0.12661909	1e+09	0.80389804
6.6000128969932294e-09	0.12586899	-0.0958015	-0.098638654	1e+09	0.8817762
6.610025689366703e-09	-0.10949812	-0.080441035	-0.08744194	1e+09	0.95632255
6.620025482978547e-09	-0.045626823	-0.0348515	0.10417232	1e+09	1.0269958
